"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"H4,H1,H2,H3";"HOLE_3.2mm";4;"HOLE_3.2mm";;;
2;"D2";"0402LED";1;"red";;;
3;"U1";"TP4056M-MSOP8";1;"TP4056M";;;
4;"C3";"0603C";1;"100n";;;
5;"U2";"Sot23-6";1;"DW01 (C686633)";;;
6;"R8";"0603R";1;"100R";;;
7;"R3,R6";"0402R";2;"2k2";;;
8;"K1";"U262-161N-4BVC11";1;"U262-161N-4BVC11";;;
9;"R4";"0603R";1;"4k7";;;
10;"K7";"JST-2pin-SMD";1;"JST-2pin-SMD";;;
11;"D1";"0402LED";1;"purple";;;
12;"JP1";"SMD_JUMPER";1;"SMD_JUMPER";;;
13;"R5";"0603R";1;"2k49";;;
14;"R7";"0603R";1;"1k";;;
15;"JP3";"SMD-JUMPER-CONNECTED_TRACE_SLODERMASK";1;"SMD-JUMPER-CONNECTED_TRACE_SLODERMASK";;;
16;"U3";"TSSOP8";1;"FS8205A";;;
17;"R1,R2";"0603R";2;"5k1";;;
18;"JP2";"SMD_JUMPER_CONNECTED";1;"SMD-JUMPER-CONNECTED";;;
19;"C2,C1";"0603C";2;"2u2";;;
20;"K4,K2,K8,K6,K9,K3,K5";"HEADER_MALE_1X1";7;"HEADER_MALE_1X1";;;
